	cik	gvkey	sic_list
	714603 	3707 	['737']
	784014 	61113 	['679']
	1023313 	64061 	['870']
	821202 	14286 	['282', '286', '287']
	1076405 	119417 	['208']
	909725 	29081 	['701', '874', '679']
	909724 	28675 	['310']
	276331 	8051 	['348', '335', '339', '334']
	276889 	8859 	['331', '335']
	43410 	5313 	['679']
	1005214 	62829 	['799', '357']
	786344 	14192 	['633']
	926423 	31214 	['735']
	742685 	2909 	['208']
	852952 	28676 	['239']
	350621 	2537 	['366']
	1027207 	64346 	['737']
	2488 	1161 	['367']
	4904 	1440 	['491', '679']
	861842 	23500 	['602']
	944142 	60964 	['872', '737', '481', '874']
	928592 	26067 	['603']
	1045810 	117768 	['367']
	745308 	12544 	['401', '81', '655', '653']
	29002 	3969 	['367']
	60751 	6830 	['286']
	1062379 	6799 	['491', '492', '131', '490']
	918541 	29894 	['356']
	704460 	8388 	['382']
	885638 	25508 	['603']
	1022809 	64205 	['602']
	1022807 	64192 	['603']
	85417 	9259 	['251', '571']
	789547 	14148 	['371', '679']
	875751 	24356 	['541', '514']
	744825 	1559 	['384']
	1001279 	116610 	['737']
	1029786 	64621 	['631', '628']
	1005286 	62169 	['282']
	780571 	29133 	['366', '738']
	1005284 	25274 	['367']
	800266 	13553 	['267']
	850141 	24678 	['633', '631']
	846615 	20893 	['306', '367', '221']
	802806 	12816 	['874']
	883670 	25025 	['581']
	753281 	18788 	['679']
	885988 	25789 	['801']
	54441 	6331 	['179', '461']
	865439 	23724 	['651']
	865436 	24893 	['283', '541']
	722723 	16456 	['809', '384']
	914642 	29594 	['206']
	911147 	29151 	['799']
	949112 	61421 	['799']
	1007021 	62447 	['737']
	1007022 	62513 	['359']
	883587 	25080 	['737', '621']
	1002037 	61662 	['824']
	766829 	9324 	['494']
	1072886 	118876 	['603']
	70866 	7648 	['357', '267']
	1072881 	29038 	['489']
	899240 	28398 	['599']
	869986 	23616 	['367']
	932903 	62911 	['283']
	863557 	22532 	['421']
	14930 	2444 	['394', '373', '351']
	14280 	2402 	['738']
	895007 	28168 	['679']
	804073 	12944 	['381']
	892058 	29434 	['203']
	835887 	65872 	['283']
	8818 	1913 	['267']
	1017156 	66680 	['581', '514']
	97886 	10541 	['356']
	30305 	4091 	['372']
	1017158 	105805 	['650']
	30302 	4090 	['533']
	1047340 	30443 	['10']
	1016794 	66416 	['283']
	1453090 	4367 	['138', '356']
	1080029 	126314 	['737']
	725394 	8497 	['357']
	1026965 	64321 	['737']
	889409 	25670 	['553']
	899636 	28249 	['367']
	1075088 	120063 	['737']
	899630 	28291 	['521']
	851368 	112552 	['533']
	882184 	25340 	['153']
	714981 	6035 	['737']
	804561 	28135 	['602']
	887359 	64334 	['283']
	313143 	24021 	['384']
	868635 	9180 	['344']
	946823 	20847 	['509', '421', '473']
	77551 	8488 	['382']
	1061068 	113299 	['602']
	924901 	30637 	['679']
	1030749 	5379 	['441']
	912767 	29156 	['242']
	912766 	13227 	['829', '822']
	1030740 	64528 	['738', '736', '874']
	1065013 	105456 	['573']
	1000779 	61583 	['451', '421']
	1011657 	62984 	['335']
	1011659 	2620 	['602']
	1044100 	65667 	['507']
	760326 	18560 	['703', '869', '483']
	27096 	3786 	['384']
	832820 	14633 	['131']
	1434598 	29288 	['873']
	1056294 	110160 	['737']
	103730 	11191 	['367']
	933974 	31477 	['355']
	924632 	7406 	['506', '335', '366']
	27093 	3785 	['357']
	1059272 	111662 	['233']
	825313 	14592 	['628']
	741815 	5697 	['809']
	886744 	63405 	['283']
	1082797 	123137 	['733']
	101778 	7017 	['131', '291']
	51253 	6078 	['286']
	1102541 	62391 	['737']
	32689 	4331 	['491']
	1084561 	125279 	['737']
	813762 	13709 	['651', '701']
	1058425 	119696 	['737']
	103884 	11538 	['581']
	82473 	8987 	['679']
	798757 	65466 	['737']
	354260 	9786 	['737']
	215310 	1943 	['385', '347']
	1054298 	121834 	['737']
	862861 	24660 	['572']
	812011 	64344 	['799', '655']
	1054290 	109929 	['481']
	707179 	17095 	['602']
	807863 	14113 	['357']
	27367 	3807 	['384']
	1095330 	126601 	['873']
	897795 	28333 	['399']
	861388 	6825 	['491', '492', '499']
	56151 	6465 	['379', '245']
	1038243 	64999 	['508']
	1004702 	63232 	['603']
	732240 	10534 	['355']
	1013220 	27766 	['632']
	927102 	63943 	['679']
	99302 	10685 	['382']
	857323 	25807 	['737', '357']
	32020 	66465 	['531', '566', '614']
	105076 	11315 	['262']
	1009569 	65657 	['602']
	943548 	62152 	['131']
	873198 	62995 	['384']
	351721 	8872 	['384']
	1039276 	65031 	['737']
	52477 	5848 	['201']
	754673 	17136 	['602']
	10048 	2052 	['178']
	932021 	31588 	['366']
	1088825 	124394 	['484']
	1057507 	110729 	['653']
	873998 	30061 	['358']
	887919 	62895 	['602']
	930885 	62005 	['737']
	1340786 	12559 	['371', '501']
	824068 	22308 	['384']
	701347 	16705 	['602']
	701345 	1382 	['472', '451']
	1021435 	64021 	['737']
	75049 	8195 	['356']
	724969 	9051 	['384', '358']
	75043 	8194 	['594']
	68145 	7575 	['581']
	1001917 	61719 	['581', '208']
	1001916 	61570 	['357', '873']
	1001915 	64412 	['283']
	944248 	61556 	['366']
	855876 	28342 	['602']
	949322 	61430 	['836']
	911441 	62742 	['371']
	1003515 	111868 	['18', '83']
	108703 	11615 	['346']
	920636 	30131 	['357']
	1006030 	62650 	['277']
	1071992 	65133 	['602']
	917470 	29870 	['505']
	1166691 	3226 	['484', '596']
	945114 	60931 	['596']
	353646 	20197 	['616']
	14637 	2433 	['354']
	1050996 	107631 	['603']
	864268 	24689 	['283']
	1050992 	66424 	['603']
	864264 	28556 	['230']
	775158 	11721 	['371']
	798399 	21144 	['366']
	1052593 	122101 	['737']
	1017308 	63672 	['603']
	36146 	4685 	['602']
	1052595 	109079 	['799', '651']
	1017303 	63520 	['357']
	1054853 	110045 	['829']
	1046284 	66077 	['483']
	805574 	23076 	['737']
	949589 	61518 	['602']
	949587 	61359 	['367']
	40972 	5122 	['382', '737']
	815093 	14581 	['384']
	815097 	13498 	['448', '472']
	815094 	13619 	['384']
	916789 	5572 	['363']
	721356 	10537 	['382', '359', '384']
	705432 	62979 	['602']
	700914 	19552 	['602']
	847383 	62088 	['484']
	1055455 	111490 	['472']
	1055454 	111491 	['596']
	1055458 	111479 	['737']
	1036968 	121819 	['283']
	31224 	4191 	['499']
	1036960 	65643 	['367']
	1019650 	63687 	['602']
	99359 	10692 	['353', '342']
	945379 	110766 	['366']
	946673 	61487 	['602']
	842718 	23420 	['333']
	913159 	29068 	['208']
	1034239 	64896 	['399']
	866734 	21673 	['384']
	1072978 	118738 	['737']
	87565 	9472 	['282']
	95953 	10236 	['331']
	1019439 	65484 	['565']
	834162 	25079 	['799']
	1016169 	63700 	['384']
	110621 	8902 	['285']
	750813 	9589 	['138']
	1085770 	122674 	['737']
	932699 	61381 	['509']
	928953 	62955 	['679']
	923687 	65424 	['679', '874']
	1020391 	63915 	['737', '484']
	1023052 	64048 	['571']
	1037186 	64924 	['824', '737']
	723888 	6297 	['364']
	84919 	9230 	['452', '289']
	60911 	6841 	['346', '371']
	945801 	61059 	['512', '384']
	3721 	1281 	['366', '871']
	1094810 	127797 	['603']
	1094814 	126496 	['874']
	904020 	28622 	['451']
	899866 	62263 	['283']
	354452 	8637 	['355']
	65270 	7291 	['367']
	796369 	12533 	['581']
	13606 	2345 	['382', '367']
	2310 	1043 	['504']
	1282637 	4462 	['286']
	801448 	13442 	['366']
	716714 	10071 	['737']
	13547 	2340 	['179']
	310158 	7257 	['283']
	852426 	15242 	['308']
	17385 	16736 	['633', '635']
	937265 	31697 	['596']
	773657 	13891 	['367']
	1058027 	64663 	['357']
	96793 	10380 	['349', '384']
	20740 	3093 	['341', '371', '356']
	880026 	24704 	['501']
	879674 	24885 	['615']
	860519 	21374 	['602']
	821483 	22447 	['131']
	904979 	28518 	['346']
	753048 	12801 	['738']
	783324 	12321 	['104']
	904973 	28563 	['283']
	1048566 	108970 	['679']
	904977 	29873 	['131']
	925869 	30578 	['273']
	46640 	5568 	['203']
	911787 	63109 	['354']
	28412 	3231 	['602']
	1024338 	64861 	['598', '517']
	48569 	5721 	['267']
	83877 	9132 	['508', '737']
	1079786 	121840 	['365']
	800240 	14624 	['594', '596']
	791348 	6797 	['331']
	773840 	1300 	['372', '282', '371', '382']
	885474 	25271 	['737']
	1005653 	113652 	['805']
	1548621 	7761 	['581']
	6207 	1618 	['655', '153', '519', '738']
	6201 	1045 	['451']
	351917 	30163 	['499']
	865415 	61726 	['737']
	911160 	64853 	['367']
	1017793 	63538 	['602']
	944763 	62395 	['384']
	944765 	66630 	['737']
	935226 	2163 	['581']
	1017829 	64145 	['737']
	718083 	5785 	['873']
	1052100 	66599 	['621']
	1052102 	118734 	['422', '358']
	833079 	14790 	['153']
	1046102 	65605 	['738']
	21438 	3156 	['366']
	833076 	14863 	['364']
	708250 	3793 	['382']
	94673 	10097 	['357', '737']
	1042291 	66690 	['874']
	18926 	2884 	['481']
	1017172 	63663 	['737']
	1400891 	3105 	['731', '483']
	948845 	61339 	['451']
	948844 	61376 	['371']
	948846 	30399 	['451']
	1037975 	65681 	['512']
	1037976 	65108 	['653', '679', '628']
	1090727 	10920 	['421', '473']
	353184 	1210 	['451', '458', '372']
	1750 	1004 	['508']
	716101 	12503 	['616', '549']
	1000577 	61571 	['421']
	887085 	25460 	['737']
	889423 	25929 	['873', '367', '362']
	889427 	25995 	['679']
	1000578 	61484 	['451']
	899652 	30865 	['491', '679']
	1259045 	24283 	['203']
	1068717 	16650 	['335', '349']
	830524 	3203 	['364', '367']
	356130 	16716 	['633']
	28365 	3892 	['366']
	862668 	25711 	['384']
	34371 	4556 	['492']
	1000753 	64302 	['736']
	924383 	22373 	['365']
	350199 	2595 	['562']
	1051825 	66617 	['794']
	924921 	31484 	['283']
	720672 	11770 	['621']
	720671 	5432 	['737']
	354869 	4678 	['602']
	1011630 	64537 	['874']
	1133872 	61610 	['546', '679']
	747435 	1109 	['394']
	925528 	30899 	['495']
	707549 	6565 	['355']
	1018913 	63765 	['809', '504']
	925524 	64283 	['737']
	34151 	4523 	['594']
	1081207 	124040 	['354']
	880562 	63057 	['737']
	47035 	5594 	['381']
	803014 	12884 	['366']
	803016 	13289 	['737']
	109261 	13597 	['633', '655', '630']
	1084580 	6239 	['621']
	1082510 	10905 	['491']
	900075 	29901 	['552']
	783005 	15337 	['483', '272']
	46129 	5520 	['382', '362']
	1038262 	65100 	['506']
	855433 	16563 	['483']
	98677 	10609 	['206']
	853102 	25017 	['278']
	802301 	12679 	['357']
	1013243 	63604 	['873']
	1018003 	63919 	['504']
	918999 	30068 	['355', '356', '346']
	96638 	12108 	['614', '615']
	55805 	6437 	['347', '422']
	842295 	15027 	['281']
	922712 	30600 	['203']
	922717 	30618 	['504', '806']
	105016 	11313 	['507']
	62709 	7065 	['641', '628']
	9534 	2008 	['553', '301']
	887936 	62823 	['732', '738', '874']
	772197 	14446 	['283']
	865084 	24381 	['632']
	1004989 	62302 	['738']
	1041061 	65417 	['581']
	1004980 	8264 	['491', '499', '492']
	856164 	20900 	['362']
	90498 	19355 	['602']
	906829 	65264 	['384']
	810084 	14395 	['679']
	85608 	7106 	['367']
	1030339 	109425 	['873']
	1397772 	63951 	['732', '872', '873']
	892482 	25915 	['355']
	1528558 	9256 	['655', '651']
	37785 	4510 	['281', '353', '355', '287', '289']
	315641 	10810 	['344', '327']
	724941 	14895 	['504']
	942615 	31791 	['306', '495']
	71525 	7853 	['596']
	108721 	11618 	['289', '305']
	892793 	26008 	['265']
	313395 	4496 	['131']
	780434 	14385 	['384']
	1028336 	29553 	['603']
	1032067 	64595 	['382']
	753568 	4476 	['367']
	1028339 	64927 	['737']
	33533 	4450 	['367']
	892533 	25987 	['232']
	54187 	7138 	['651']
	1490906 	119414 	['603']
	71745 	7873 	['354', '371']
	225463 	5772 	['769', '375']
	1007184 	63419 	['546']
	787809 	11934 	['382']
	1045150 	66059 	['737']
	1035146 	21149 	['799', '153']
	725549 	3063 	['799']
	796912 	13486 	['799']
	40779 	5079 	['491', '492']
	917415 	61088 	['367']
	863456 	22612 	['562']
	883420 	24988 	['384']
	83604 	9114 	['333', '335', '344', '336']
	803227 	13067 	['573']
	916230 	30720 	['738']
	916235 	29709 	['737']
	916238 	29661 	['737']
	897265 	1781 	['737']
	879813 	24751 	['273']
	59558 	6742 	['628', '631']
	1009833 	66046 	['731']
	216275 	6207 	['353', '735']
	725727 	10010 	['366']
	1532063 	25356 	['641', '809']
	1065736 	120835 	['495']
	1095651 	15142 	['679']
	763730 	1518 	['599']
	1088570 	127534 	['737']
	945394 	61188 	['679']
	78128 	8542 	['494']
	771214 	11727 	['581', '679']
	72243 	7917 	['507']
	933524 	31515 	['737']
	1045956 	65957 	['679']
	1031623 	64568 	['353']
	759718 	120193 	['602']
	1111711 	7974 	['491', '492', '494', '517']
	1019180 	121615 	['737']
	66570 	7420 	['384']
	1021010 	64535 	['131']
	746425 	12192 	['621']
	887708 	30185 	['283']
	835541 	17110 	['367']
	1051209 	109920 	['737']
	716314 	5254 	['344']
	789660 	12156 	['276', '504']
	717306 	16778 	['602']
	4281 	1356 	['281', '333', '335']
	793524 	12377 	['873']
	4285 	1243 	['335']
	310522 	4601 	['611']
	811917 	13614 	['621']
	70858 	7647 	['602']
	74928 	8184 	['153', '651']
	1391137 	112362 	['603']
	1094831 	127377 	['737']
	878079 	24483 	['531']
	1462223 	63059 	['512']
	784721 	14554 	['365']
	921365 	30247 	['367']
	921366 	30358 	['394']
	796343 	12540 	['737']
	1061630 	20791 	['615']
	912263 	29264 	['596']
	912593 	29359 	['679']
	890491 	28924 	['594']
	1041652 	109925 	['384']
	912597 	29707 	['679']
	31978 	4241 	['491']
	732412 	108740 	['737']
	354655 	2295 	['353']
	934438 	61500 	['384']
	856751 	31462 	['603']
	897941 	28474 	['603']
	897940 	28125 	['873']
	32258 	10588 	['737', '809', '366']
	925260 	10580 	['271', '273', '272']
	1014586 	63652 	['737']
	923149 	30884 	['225']
	1001039 	3980 	['799', '781', '679', '596']
	3753 	1283 	['393', '367', '357', '365']
	56679 	118267 	['736']
	3906 	116004 	['615']
	853971 	27783 	['631']
	1020569 	62374 	['422']
	1071620 	121083 	['621']
	1078693 	120059 	['737']
	1057758 	120359 	['481']
	793733 	12392 	['451']
	700733 	17070 	['602']
	1035443 	64821 	['679']
	1020620 	65068 	['737']
	885672 	66450 	['367']
	80172 	7762 	['363']
	854662 	20075 	['603']
	854661 	21217 	['131']
	49146 	5782 	['357', '395']
	1009244 	62698 	['581']
	277028 	7665 	['616']
	1009242 	63197 	['603']
	764858 	12877 	['373']
	805305 	12868 	['232']
	87347 	9465 	['138', '382', '737']
	909326 	28884 	['355']
	944163 	127174 	['366']
	314727 	5458 	['509', '679', '737']
	715273 	61352 	['701']
	1013050 	63201 	['737']
	1002213 	16852 	['603']
	202947 	2735 	['651', '422']
	745344 	19415 	['602']
	790183 	17027 	['603']
	806168 	13198 	['384']
	105608 	11361 	['357']
	911109 	29734 	['344']
	1079270 	126620 	['733']
	15840 	2518 	['344', '154', '655']
	102379 	10813 	['871']
	1048767 	105559 	['603']
	827187 	116504 	['251']
	932279 	31194 	['737']
	878927 	24617 	['421']
	1049231 	109831 	['614', '603']
	78460 	8577 	['492', '598']
	1109357 	8539 	['491', '738']
	8858 	1919 	['506', '504']
	1029744 	109186 	['737']
	901119 	28337 	['382', '367']
	895516 	28285 	['738']
	8855 	1496 	['254']
	837991 	14897 	['384']
	26820 	5327 	['314']
	5272 	1487 	['631', '628', '735']
	760775 	12309 	['201']
	887137 	62526 	['283']
	887136 	18152 	['631', '632']
	719955 	11511 	['571', '596']
	68330 	7572 	['679']
	808219 	13759 	['581']
	726714 	22657 	['737']
	40545 	5047 	['372', '363', '308', '384', '483', '351', '364', '615']
	917331 	110771 	['602']
	867347 	25150 	['737']
	814068 	2916 	['245', '527']
	202058 	5492 	['381', '366']
	896159 	28034 	['633', '635']
	37996 	4839 	['371', '615', '751']
	24545 	3505 	['208']
	896157 	28817 	['737', '874']
	896156 	23252 	['571', '251', '239', '502']
	868671 	16832 	['602']
	1042810 	110382 	['679']
	1046128 	66293 	['358']
	39047 	4911 	['581', '701']
	91440 	9778 	['342']
	76174 	122099 	['357']
	811589 	16777 	['602']
	106135 	11403 	['679']
	1011344 	122360 	['737']
	731802 	4383 	['492', '598', '517']
	66960 	11056 	['491', '517']
	1056255 	2175 	['517']
	55135 	6379 	['736']
	88948 	8582 	['203']
	1124887 	3480 	['872', '609', '873']
	88941 	9599 	['367']
	101830 	10984 	['481', '506']
	888711 	25631 	['737']
	913056 	29252 	['283']
	729600 	7564 	['621', '628']
	23259 	3376 	['481', '737']
	815910 	30718 	['357']
	714310 	11861 	['602']
	103595 	11178 	['541']
	1095825 	127376 	['737']
	1065059 	112759 	['281']
	22252 	3218 	['736', '366']
	912908 	29341 	['308']
	715787 	6034 	['227', '222']
	1036629 	65169 	['283']
	915909 	29741 	['735']
	915901 	63442 	['283']
	922488 	30476 	['721']
	1219601 	3619 	['341']
	1058986 	113494 	['679']
	922487 	17168 	['602']
	1341439 	12142 	['737']
	6769 	1678 	['131']
	703351 	3007 	['581']
	98618 	1228 	['356', '504']
	1038280 	65630 	['721', '506']
	107294 	11508 	['179', '735']
	39020 	4900 	['382']
	73902 	8093 	['499']
	1199025 	16877 	['602']
	1016125 	111064 	['737']
	741508 	7824 	['491', '494']
	16732 	2663 	['205', '209']
	101199 	17252 	['631']
	1047947 	109158 	['603']
	1037390 	64934 	['651']
	832483 	14525 	['824']
	701856 	9224 	['495']
	832480 	22338 	['631']
	701853 	14219 	['602']
	781891 	12824 	['651', '609']
	814580 	13503 	['519']
	101990 	65449 	['353']
	353944 	6097 	['399']
	353230 	8133 	['591', '873']
	923282 	62261 	['679']
	1049535 	66672 	['603']
	101063 	10884 	['17', '203']
	313749 	9403 	['679', '701']
	921825 	30384 	['679']
	829608 	22221 	['809', '591']
	868076 	20417 	['495', '769', '874']
	1003936 	62539 	['603']
	26058 	2577 	['367']
	1003934 	62280 	['275', '733']
	1003932 	62135 	['367']
	720013 	3673 	['384']
	875523 	24312 	['594']
	723603 	3647 	['221']
	68100 	7562 	['602']
	1077552 	62865 	['281', '367']
	808918 	14340 	['366']
	38570 	4515 	['153']
	1048911 	4598 	['421']
	932064 	31168 	['357']
	1002682 	16885 	['602']
	1076930 	61356 	['355']
	320575 	9835 	['138']
	879703 	25683 	['737']
	799119 	13259 	['291']
	873287 	30849 	['737']
	352541 	11554 	['491', '492', '499']
	102741 	11096 	['285', '282']
	780416 	12924 	['366']
	1044979 	65852 	['331', '353']
	1058539 	112557 	['603']
	820235 	13902 	['737']
	1059786 	112095 	['679']
	36104 	4723 	['602']
	1029553 	64669 	['737']
	931085 	31504 	['783']
	927628 	30990 	['614']
	1038914 	5187 	['131', '138']
	20286 	14824 	['633', '631', '630']
	714278 	5961 	['873']
	841692 	15293 	['355']
	841693 	23934 	['506']
	40934 	5111 	['208', '203', '617']
	109471 	1173 	['381']
	318771 	5020 	['283']
	888002 	25573 	['631', '621', '628']
	946454 	61285 	['386', '364']
	25885 	3618 	['291', '554']
	930686 	31456 	['581']
	935419 	61418 	['581']
	1012734 	63181 	['555']
	1007304 	65184 	['737']
	814181 	16986 	['632']
	814184 	15363 	['602']
	1256536 	124315 	['616']
	1021387 	10576 	['484', '483', '781', '731']
	1016439 	63661 	['737']
	898805 	63678 	['366']
	109657 	3691 	['283']
	911012 	30837 	['807']
	1096287 	127486 	['737']
	740664 	2829 	['366']
	740663 	18307 	['602']
	1006177 	62575 	['603']
	1026601 	4719 	['282']
	1012887 	63070 	['481']
	1085734 	122514 	['784']
	862255 	22978 	['376', '364', '346']
	85462 	24382 	['363']
	901696 	30009 	['357']
	1517650 	124038 	['737']
	1084421 	122096 	['484']
	811419 	13922 	['140']
	1000301 	61777 	['603']
	811240 	23291 	['384']
	811933 	14016 	['232']
	912061 	60911 	['512']
	706129 	18533 	['602']
	52827 	5862 	['261', '241', '242']
	1033864 	66530 	['737']
	945841 	61420 	['509']
	793547 	17074 	['633']
	911935 	29645 	['603']
	1170010 	64410 	['550']
	912240 	29376 	['679']
	912241 	29250 	['399', '735']
	912242 	29868 	['679']
	98410 	10585 	['131']
	69680 	7692 	['386', '267']
	86251 	9371 	['491', '267']
	73020 	7993 	['492']
	1073349 	118223 	['737']
	744106 	4595 	['358']
	807364 	13552 	['152']
	43300 	5301 	['541', '679']
	32272 	21763 	['367']
	1093672 	16989 	['602']
	929647 	31230 	['679']
	1003477 	61923 	['355']
	4611 	1397 	['509', '308', '267']
	1540145 	63690 	['566']
	1047113 	66625 	['736']
	721994 	18732 	['602']
	908259 	28795 	['283']
	897077 	27960 	['352']
	908255 	28742 	['371']
	897075 	27988 	['283']
	879635 	66288 	['602']
	1035426 	65027 	['508', '701', '655']
	1024047 	64186 	['357']
	915735 	30847 	['357']
	919570 	30070 	['394']
	36377 	4708 	['602']
	817366 	24539 	['74', '873']
	766430 	1577 	['367']
	875738 	24407 	['781']
	722079 	5980 	['287', '286']
	1077301 	122437 	['737']
	944148 	31752 	['872', '635', '874', '737']
	1014964 	63702 	['603']
	1035398 	65664 	['737']
	90283 	9719 	['367']
	805326 	15446 	['283']
	1092013 	124374 	['483']
	1130385 	4864 	['162', '499', '351']
	1013706 	63388 	['872', '737']
	718332 	3369 	['514', '679']
	1021635 	8113 	['491', '492']
	1053811 	14978 	['291']
	744187 	1864 	['573']
	875194 	24334 	['562']
	751288 	10306 	['131']
	906163 	12459 	['153', '616']
	1043946 	118228 	['737', '506']
	54681 	6349 	['354', '284']
	1125845 	64902 	['495']
	14995 	4005 	['395', '329']
	906345 	28629 	['679']
	793044 	15253 	['594', '799']
	728249 	6130 	['357']
	920990 	63525 	['489']
	943861 	8387 	['131']
	1091271 	127281 	['737']
	724024 	1539 	['651', '628', '641', '871']
	876947 	29340 	['602']
	711404 	3504 	['384', '385']
	14195 	2393 	['351']
	944725 	125054 	['603']
	864328 	22794 	['138', '353']
	316456 	14344 	['131']
	846469 	15853 	['701']
	910655 	28947 	['371']
	793952 	12389 	['375', '615']
	40211 	4941 	['474', '617', '473']
	851478 	16437 	['384']
	846976 	15443 	['495']
	892160 	30205 	['283']
	18349 	13041 	['602']
	840402 	27855 	['291', '131']
	1054930 	111102 	['609']
	788134 	19878 	['602']
	928340 	62618 	['494']
	946842 	61121 	['472', '874']
	946840 	64004 	['283']
	34339 	4553 	['259']
	934860 	31672 	['603']
	1044167 	65810 	['357', '504', '737']
	4187 	61925 	['509', '874']
	898777 	28214 	['735']
	913293 	29323 	['367']
	752642 	10917 	['679']
	1018952 	64542 	['283']
	721176 	12218 	['737']
	832847 	61885 	['602']
	881924 	24954 	['701', '679', '152']
	879993 	24898 	['283']
	918066 	30352 	['283']
	1088033 	122921 	['737']
	1030058 	119736 	['737']
	105418 	11343 	['541']
	792570 	13292 	['566', '561']
	913072 	113367 	['602']
	857737 	20204 	['314']
	1069157 	118042 	['602']
	913077 	62990 	['384']
	803058 	13228 	['870']
	61494 	61187 	['285']
	311046 	30891 	['809']
	921112 	30354 	['679']
	1065078 	115831 	['737']
	921114 	30236 	['283']
	352363 	6768 	['233', '317', '562']
	819793 	14084 	['344', '222']
	789881 	21300 	['201', '204', '200', '581']
	812074 	8215 	['322', '308']
	812075 	13418 	['581']
	812076 	13326 	['275', '206']
	74046 	8105 	['329']
	276720 	8826 	['495']
	835664 	14791 	['679']
	1060753 	111869 	['265']
	946154 	61086 	['385']
	1040261 	65236 	['737']
	708850 	3971 	['382']
	1073431 	118577 	['283']
	888956 	26018 	['516', '509']
	1004232 	62137 	['737']
	100591 	8832 	['356']
	19252 	2929 	['131']
	1046880 	111961 	['518']
	1051431 	109043 	['162']
	12040 	4759 	['592', '581']
	818682 	14083 	['565']
	905897 	28735 	['679']
	1082554 	121440 	['283']
	878736 	24607 	['805']
	1302676 	6722 	['366']
	878731 	31683 	['594']
	1109525 	63479 	['602']
	899051 	28349 	['631', '633']
	877908 	24543 	['366']
	1004945 	62471 	['384']
	877902 	62170 	['283']
	1001463 	61940 	['154']
	26076 	3639 	['381', '737']
	865846 	23088 	['384']
	1089717 	125524 	['737']
	1041024 	66366 	['283']
	1013934 	63338 	['822']
	1078717 	121139 	['737']
	1005010 	61996 	['384']
	1005015 	62363 	['738', '735']
	205520 	6475 	['271']
	1006892 	62399 	['737']
	1089976 	125533 	['267', '308']
	854418 	65866 	['737']
	720031 	3291 	['381', '737']
	720032 	4641 	['384']
	707886 	112410 	['603']
	923408 	31784 	['599']
	1086384 	122277 	['737']
	926164 	63511 	['603']
	911359 	29098 	['131']
	942650 	62446 	['737']
	1054102 	110728 	['874']
	1048422 	66454 	['874']
	916298 	30151 	['581']
	1042138 	65420 	['283']
	104834 	11297 	['153']
	884999 	25227 	['222', '233']
	1035983 	64997 	['171']
	1062184 	116773 	['514']
	9389 	1988 	['341', '381']
	1020017 	65045 	['737', '504']
	883946 	25225 	['737']
	768710 	27906 	['738']
	275866 	8257 	['289']
	891082 	25806 	['581']
	1096019 	31625 	['131']
	316028 	14368 	['621']
	787849 	60823 	['602']
	1022701 	64041 	['737']
	876883 	20570 	['731', '275']
	1029023 	64626 	['873']
	876884 	22345 	['361', '362']
	1022705 	20747 	['353', '871']
	1012697 	24495 	['807']
	944809 	61490 	['283']
	949298 	61404 	['752']
	949297 	61407 	['738']
	914724 	29693 	['679']
	1035185 	64994 	['874']
	798081 	12597 	['384']
	1035181 	65034 	['384']
	203200 	24100 	['365']
	1019808 	63775 	['284']
	918653 	29916 	['331']
	920691 	30265 	['737']
	87777 	9483 	['366']
	916836 	29929 	['679']
	910406 	29609 	['200']
	847322 	17761 	['679']
	1009871 	62705 	['384']
	847325 	22791 	['603']
	351145 	6036 	['737']
	940659 	64497 	['384']
	918386 	29791 	['367']
	39547 	4932 	['352', '481', '483']
	878897 	24618 	['632', '631']
	1028954 	65884 	['602']
	26987 	3756 	['367']
	37651 	4802 	['144', '327', '324']
	1081389 	120793 	['616', '654', '650']
	8063 	1823 	['265', '364']
	79564 	8681 	['366', '382']
	72205 	7911 	['245']
	1000495 	66447 	['737']
	1006637 	116395 	['799']
	920033 	30138 	['231', '561']
	1085869 	122394 	['737']
	1085866 	124595 	['737']
	920038 	30835 	['737']
	1060232 	62667 	['566']
	1039184 	65148 	['421']
	1084408 	29356 	['737']
	22356 	3238 	['602']
	886035 	25405 	['335']
	1084400 	121720 	['737']
	1111634 	65489 	['481']
	1059976 	115918 	['205']
	924862 	153351 	['283']
	1054748 	110575 	['481']
	1064063 	122435 	['632']
	858912 	61159 	['738']
	842807 	19950 	['481', '738', '599']
	869487 	23577 	['317']
	869486 	23526 	['641', '737']
	1065332 	122078 	['737']
	92380 	9882 	['451']
	1011006 	62634 	['737']
	43362 	5306 	['281', '289', '873']
	856716 	18705 	['132', '131', '517', '492']
	812914 	15174 	['679']
	1018724 	64768 	['596']
	61004 	6848 	['267', '367']
	858629 	64807 	['641']
	64782 	7238 	['602']
	1050446 	111534 	['737']
	1050112 	66688 	['679']
	1036292 	65387 	['385']
	1036290 	122534 	['737']
	1036297 	65512 	['481']
	888504 	25680 	['178', '353']
	817161 	15315 	['384']
	773141 	6865 	['153', '616']
	104599 	3054 	['573', '506']
	93389 	10000 	['369', '358']
	74783 	8173 	['633']
	761198 	13439 	['347']
	65781 	61370 	['366']
	859307 	21218 	['508']
	824410 	62654 	['602']
	1165532 	113997 	['481']
	824142 	21542 	['358']
	1013547 	63594 	['737']
	929545 	31095 	['679']
	853532 	18545 	['421']
	822663 	14309 	['284']
	787075 	16836 	['602']
	722056 	11135 	['737']
